Time, PoorSignal, Attention, Meditation
18:44:50, 0, 43, 43
18:44:51, 0, 35, 48
18:44:52, 0, 30, 53
18:44:53, 0, 37, 60
18:44:54, 0, 38, 63
18:44:55, 0, 47, 63
18:44:56, 0, 61, 54
18:44:57, 0, 51, 56
18:44:58, 0, 56, 44
18:44:59, 0, 48, 41
18:45:00, 0, 44, 38
18:45:01, 0, 50, 37
18:45:02, 0, 47, 37
18:45:03, 0, 53, 41
18:45:04, 0, 50, 54
18:45:05, 0, 40, 61
18:45:06, 0, 43, 74
18:45:07, 0, 34, 57
18:45:08, 0, 26, 53
18:45:09, 0, 38, 50
18:45:10, 0, 40, 41
18:45:11, 0, 54, 51
18:45:12, 0, 53, 54
18:45:13, 0, 41, 66
18:45:14, 0, 24, 83
18:45:15, 0, 24, 70
18:45:16, 0, 26, 57
18:45:17, 0, 37, 54
18:45:18, 0, 48, 40
18:45:19, 0, 40, 50
