Time, PoorSignal, Attention, Meditation
21:17:06, 0, 93, 57
21:17:07, 0, 91, 56
21:17:08, 0, 91, 64
21:17:09, 0, 90, 60
21:17:10, 0, 84, 56
21:17:11, 0, 78, 63
21:17:12, 0, 63, 47
21:17:13, 0, 67, 56
21:17:14, 0, 75, 53
21:17:15, 0, 66, 43
21:17:16, 0, 75, 47
21:17:17, 0, 74, 43
21:17:18, 0, 63, 44
21:17:19, 0, 81, 41
21:17:20, 0, 69, 43
21:17:21, 0, 70, 43
21:17:22, 0, 90, 38
21:17:23, 0, 91, 40
21:17:24, 0, 87, 38
21:17:25, 0, 93, 27
21:17:26, 0, 80, 34
21:17:27, 0, 63, 43
21:17:28, 0, 63, 48
21:17:29, 0, 56, 57
21:17:30, 0, 70, 53
21:17:31, 0, 78, 48
21:17:32, 0, 84, 48
21:17:33, 0, 80, 53
21:17:34, 0, 69, 61
21:17:35, 0, 67, 63
