Time, PoorSignal, Attention, Meditation
17:36:43, 0, 16, 14
17:36:44, 0, 26, 24
17:36:45, 0, 40, 24
17:36:46, 0, 43, 14
17:36:47, 0, 53, 23
17:36:48, 0, 67, 23
17:36:49, 0, 67, 26
17:36:50, 0, 64, 21
17:36:51, 0, 51, 16
17:36:52, 0, 34, 10
17:36:53, 0, 20, 8
17:36:54, 0, 29, 24
17:36:55, 0, 41, 29
17:36:56, 0, 47, 38
17:36:57, 0, 43, 37
17:36:58, 0, 30, 37
17:36:59, 0, 26, 43
17:37:00, 0, 27, 40
17:37:01, 0, 29, 43
17:37:02, 0, 29, 47
17:37:03, 0, 43, 40
17:37:04, 0, 48, 37
17:37:05, 0, 64, 44
17:37:06, 0, 77, 34
17:37:07, 0, 84, 38
17:37:08, 0, 75, 41
17:37:09, 0, 57, 34
17:37:10, 0, 37, 30
17:37:11, 0, 14, 38
