Time, PoorSignal, Attention, Meditation
20:15:19, 0, 44, 16
20:15:20, 0, 44, 17
20:15:21, 0, 48, 14
20:15:22, 0, 37, 23
20:15:23, 0, 43, 41
20:15:24, 0, 43, 43
20:15:25, 0, 51, 40
20:15:26, 0, 47, 30
20:15:27, 0, 35, 20
20:15:28, 0, 50, 20
20:15:29, 0, 41, 26
20:15:30, 0, 44, 37
20:15:31, 0, 50, 48
20:15:32, 0, 37, 43
20:15:33, 0, 35, 40
20:15:34, 0, 34, 40
20:15:35, 0, 30, 35
20:15:36, 0, 40, 41
20:15:37, 0, 50, 38
20:15:38, 0, 54, 23
20:15:39, 0, 63, 16
20:15:40, 0, 50, 20
20:15:41, 0, 53, 20
20:15:42, 0, 60, 30
20:15:43, 0, 74, 38
20:15:44, 0, 64, 34
20:15:45, 0, 56, 38
20:15:46, 0, 47, 30
