Time, PoorSignal, Attention, Meditation
18:51:48, 0, 51, 35
18:51:49, 0, 56, 35
18:51:50, 0, 57, 30
18:51:51, 0, 66, 24
18:51:52, 0, 66, 29
18:51:53, 0, 61, 27
18:51:54, 0, 54, 21
18:51:55, 0, 37, 27
18:51:56, 0, 51, 14
18:51:57, 0, 53, 17
18:51:58, 0, 61, 23
18:51:59, 0, 66, 21
18:52:00, 0, 47, 37
18:52:01, 0, 48, 34
18:52:02, 0, 47, 43
18:52:03, 0, 43, 43
18:52:04, 0, 44, 41
18:52:05, 0, 51, 43
18:52:06, 0, 44, 29
18:52:07, 0, 47, 35
18:52:08, 0, 51, 35
18:52:09, 0, 50, 29
18:52:10, 0, 54, 35
18:52:11, 0, 57, 26
18:52:12, 0, 53, 24
18:52:13, 0, 66, 24
18:52:14, 0, 56, 10
18:52:15, 0, 51, 16
18:52:16, 0, 47, 17
18:52:17, 0, 26, 27
