Time, PoorSignal, Attention, Meditation
20:10:23, 0, 56, 54
20:10:24, 0, 41, 50
20:10:25, 0, 43, 40
20:10:26, 0, 47, 47
20:10:27, 0, 50, 50
20:10:28, 0, 63, 56
20:10:29, 0, 63, 75
20:10:30, 0, 60, 69
20:10:31, 0, 51, 74
20:10:32, 0, 50, 74
20:10:33, 0, 50, 70
20:10:34, 0, 30, 61
20:10:35, 0, 23, 56
20:10:36, 0, 16, 63
20:10:37, 0, 8, 54
20:10:38, 0, 21, 57
20:10:39, 0, 35, 63
20:10:40, 0, 34, 57
20:10:41, 0, 37, 61
20:10:42, 0, 38, 60
20:10:43, 0, 24, 53
20:10:44, 0, 20, 56
20:10:45, 0, 14, 53
20:10:46, 0, 4, 63
20:10:47, 0, 23, 67
20:10:48, 0, 35, 66
20:10:49, 0, 48, 70
20:10:50, 0, 77, 66
20:10:51, 0, 64, 66
20:10:52, 0, 67, 69
20:10:53, 0, 74, 75
