Time, PoorSignal, Attention, Meditation
12:14:46, 0, 30, 97
12:14:47, 0, 29, 94
12:14:48, 0, 29, 93
12:14:49, 0, 50, 70
12:14:50, 0, 38, 54
12:14:51, 0, 44, 41
12:14:52, 0, 47, 40
12:14:53, 0, 34, 41
12:14:54, 0, 44, 54
12:14:55, 0, 53, 43
12:14:56, 0, 61, 29
12:14:57, 0, 66, 20
12:14:58, 0, 75, 14
12:14:59, 0, 61, 38
12:15:00, 0, 41, 60
12:15:01, 0, 26, 57
12:15:02, 0, 8, 63
12:15:03, 0, 1, 61
12:15:04, 0, 21, 40
12:15:05, 0, 30, 51
12:15:06, 0, 47, 57
12:15:07, 0, 44, 48
12:15:08, 0, 23, 56
12:15:09, 0, 27, 54
12:15:10, 0, 14, 66
12:15:11, 0, 13, 48
12:15:12, 0, 23, 47
12:15:13, 0, 21, 50
12:15:14, 0, 37, 34
12:15:15, 0, 61, 54
