Time, PoorSignal, Attention, Meditation
16:34:51, 0, 75, 48
16:34:52, 0, 69, 63
16:34:53, 0, 57, 87
16:34:54, 0, 43, 88
16:34:55, 0, 23, 84
16:34:56, 0, 26, 75
16:34:57, 0, 34, 57
16:34:58, 0, 38, 53
16:34:59, 0, 48, 54
16:35:00, 0, 37, 63
16:35:01, 0, 34, 67
16:35:02, 0, 30, 69
16:35:03, 0, 34, 78
16:35:04, 0, 34, 70
16:35:05, 0, 38, 67
16:35:06, 0, 47, 69
16:35:07, 0, 50, 70
16:35:08, 0, 54, 78
16:35:09, 0, 51, 67
16:35:10, 0, 34, 81
16:35:11, 0, 23, 70
16:35:12, 0, 43, 54
16:35:13, 0, 43, 69
16:35:14, 0, 56, 67
16:35:15, 0, 56, 67
16:35:16, 0, 40, 81
16:35:17, 0, 43, 77
16:35:18, 0, 47, 77
16:35:19, 0, 50, 93
16:35:20, 0, 43, 96
