Time, PoorSignal, Attention, Meditation
14:08:56, 0, 48, 41
14:08:57, 0, 51, 44
14:08:58, 0, 60, 60
14:08:59, 0, 51, 56
14:09:00, 0, 43, 61
14:09:01, 0, 37, 61
14:09:02, 0, 30, 53
14:09:03, 0, 44, 54
14:09:04, 0, 47, 60
14:09:05, 0, 67, 61
14:09:06, 0, 87, 57
14:09:07, 0, 74, 66
14:09:08, 0, 78, 57
14:09:09, 0, 75, 61
14:09:10, 0, 61, 60
14:09:11, 0, 69, 47
14:09:12, 0, 75, 43
14:09:13, 0, 77, 38
14:09:14, 51, 77, 38
14:09:15, 0, 63, 43
14:09:16, 0, 66, 43
14:09:17, 0, 54, 37
14:09:18, 0, 27, 30
14:09:19, 0, 34, 37
14:09:20, 0, 17, 40
14:09:21, 0, 17, 50
14:09:22, 0, 34, 63
14:09:23, 0, 38, 56
14:09:24, 0, 43, 48
14:09:25, 0, 41, 40
14:09:26, 0, 40, 37
