Time, PoorSignal, Attention, Meditation
20:09:34, 0, 21, 34
20:09:35, 0, 13, 38
20:09:36, 0, 10, 48
20:09:37, 0, 11, 41
20:09:38, 0, 20, 54
20:09:39, 0, 34, 50
20:09:40, 0, 24, 53
20:09:41, 0, 35, 56
20:09:42, 0, 35, 77
20:09:43, 0, 43, 78
20:09:44, 0, 44, 64
20:09:45, 0, 41, 78
20:09:46, 0, 44, 43
20:09:47, 0, 47, 38
20:09:48, 0, 60, 47
20:09:49, 0, 54, 24
20:09:50, 0, 56, 38
20:09:51, 0, 24, 35
20:09:52, 0, 23, 44
20:09:53, 0, 40, 54
20:09:54, 0, 34, 56
20:09:55, 0, 50, 64
20:09:56, 0, 37, 50
20:09:57, 0, 34, 56
20:09:58, 0, 29, 47
20:09:59, 0, 27, 47
20:10:00, 0, 21, 50
20:10:01, 0, 14, 57
20:10:02, 0, 21, 70
20:10:03, 0, 21, 69
