Time, PoorSignal, Attention, Meditation
20:49:52, 0, 94, 54
20:49:53, 0, 96, 64
20:49:54, 0, 100, 64
20:49:55, 0, 91, 64
20:49:56, 0, 90, 66
20:49:57, 0, 77, 56
20:49:58, 0, 66, 51
20:49:59, 0, 61, 57
20:50:00, 0, 64, 57
20:50:01, 0, 78, 70
20:50:02, 0, 80, 70
20:50:03, 0, 84, 66
20:50:04, 0, 66, 53
20:50:05, 0, 43, 38
20:50:06, 0, 43, 35
20:50:07, 0, 44, 35
20:50:08, 0, 48, 56
20:50:09, 0, 63, 56
20:50:10, 0, 60, 60
20:50:11, 0, 56, 54
20:50:12, 0, 67, 51
20:50:13, 0, 57, 57
20:50:14, 0, 51, 57
20:50:15, 0, 56, 70
20:50:16, 0, 50, 77
20:50:17, 0, 69, 78
20:50:18, 0, 64, 67
20:50:19, 0, 50, 56
20:50:20, 0, 44, 48
20:50:21, 0, 43, 53
20:50:22, 0, 69, 67
20:50:23, 0, 70, 67
20:50:24, 0, 80, 56
