Time, Value
20:49:52, -73.7
20:49:52, -26.5
20:49:52, 13.4
20:49:52, 42.8
20:49:52, 67
20:49:52, 76.8
20:49:52, 55.7
20:49:52, 13.1
20:49:52, -6.39
20:49:52, 30.8
20:49:52, 101
20:49:52, 138
20:49:52, 103
20:49:52, 30.6
20:49:52, -4.3
20:49:52, 28.3
20:49:52, 80.9
20:49:52, 90.1
20:49:52, 50.7
20:49:52, 8.76
20:49:52, -2.25
20:49:52, 6.59
20:49:52, 4.23
20:49:52, -23.6
20:49:52, -59.2
20:49:52, -67.6
20:49:52, -36
20:49:52, 0.665
20:49:52, 0.438
20:49:52, -20.3
20:49:52, -5.92
20:49:52, 47.5
20:49:52, 77.2
20:49:52, 47
20:49:52, 1.61
20:49:52, 2.77
20:49:52, 45.6
20:49:52, 66.1
20:49:52, 26.4
20:49:52, -29.7
20:49:52, -27.4
20:49:52, 40.5
20:49:52, 101
20:49:52, 90.5
20:49:52, 28
20:49:52, -10.3
20:49:52, 17.2
20:49:52, 66.4
20:49:52, 65.1
20:49:52, 12.5
20:49:52, -22.7
20:49:52, -4.1
20:49:52, 27.1
20:49:52, 21.8
20:49:52, -8.73
20:49:52, -12.6
20:49:52, 35.6
20:49:52, 96.1
20:49:52, 99.5
20:49:52, 32.3
20:49:52, -34.3
20:49:52, -27.9
20:49:52, 31.8
20:49:52, 61.4
20:49:52, 23.3
20:49:52, -37.5
20:49:52, -49.9
20:49:52, -5.2
20:49:52, 39.7
20:49:52, 33.3
20:49:52, -6.32
20:49:52, -19.5
20:49:52, 9.06
20:49:52, 28.6
20:49:52, -1.26
20:49:52, -51.5
20:49:52, -62.6
20:49:52, -22.4
20:49:52, 16.2
20:49:52, 1.97
20:49:52, -49
20:49:52, -77.2
20:49:52, -57.7
20:49:52, -24.1
20:49:52, -17.3
20:49:52, -36.4
20:49:52, -48
20:49:52, -29.5
20:49:52, 1.58
20:49:52, 0.82
20:49:52, -48.7
20:49:52, -104
20:49:52, -110
20:49:52, -68.5
20:49:52, -34.1
20:49:52, -39
20:49:52, -55.9
20:49:52, -40.4
20:49:52, -0.361
20:49:52, 9.63
20:49:52, -24.9
20:49:52, -48.9
20:49:52, -22.7
20:49:52, 20.7
20:49:52, 31.2
20:49:52, 4.62
20:49:52, -28.3
20:49:52, -36.3
20:49:52, -12.8
20:49:52, 8.44
20:49:52, -11.7
20:49:52, -55.3
20:49:52, -61.6
20:49:52, -14.6
20:49:52, 31.4
20:49:52, 23.9
20:49:52, -23.8
20:49:52, -49.8
20:49:52, -15.6
20:49:52, 39.4
20:49:52, 36.8
20:49:52, -33.1
20:49:52, -84.3
20:49:52, -49.8
20:49:52, 24.9
20:49:52, 52
20:49:52, 20.2
20:49:52, -9.04
20:49:52, 3.42
20:49:52, 27.3
20:49:52, 18.1
20:49:52, -22.6
20:49:52, -46.5
20:49:52, -19.8
20:49:52, 28.6
20:49:52, 38.4
20:49:52, -6.6
20:49:52, -60.2
20:49:52, -70.5
20:49:52, -33.4
20:49:52, 7.2
20:49:52, 5.09
20:49:52, -37.9
20:49:52, -72.3
20:49:52, -62.6
20:49:52, -32.7
20:49:52, -27.2
20:49:52, -45.9
20:49:52, -43.7
20:49:52, 3.44
20:49:52, 54.9
20:49:52, 49.9
20:49:52, -11.2
20:49:52, -58.9
20:49:52, -41.2
20:49:52, 8.63
20:49:52, 19
20:49:52, -22.8
20:49:52, -56.4
20:49:52, -33.4
20:49:52, 15
20:49:52, 21
20:49:52, -25.4
20:49:52, -61
20:49:52, -33.9
20:49:52, 31.6
20:49:52, 73
20:49:52, 64.2
20:49:52, 33.8
20:49:52, 20.5
20:49:52, 26
20:49:52, 14.8
20:49:52, -31.4
20:49:52, -73.9
20:49:52, -61.7
20:49:52, -1.07
20:49:52, 52.4
20:49:52, 58.6
20:49:52, 30
20:49:52, 14.8
20:49:52, 46.3
20:49:52, 95.3
20:49:52, 97.2
20:49:52, 41.2
20:49:52, -5.97
20:49:52, 9.54
20:49:52, 52.9
20:49:52, 51.6
20:49:52, -1.69
20:49:52, -39.5
20:49:52, -11.9
20:49:52, 48.2
20:49:53, 68
20:49:53, 30.9
20:49:53, -8.34
20:49:53, 3.86
20:49:53, 44.9
20:49:53, 49.2
20:49:53, 5.61
20:49:53, -23.7
20:49:53, 5.31
20:49:53, 53.1
20:49:53, 51.5
20:49:53, -4.36
20:49:53, -54.2
20:49:53, -51.7
20:49:53, -12.4
20:49:53, 19.1
20:49:53, 20.1
20:49:53, 2.51
20:49:53, -3.35
20:49:53, 19.2
20:49:53, 47.2
20:49:53, 41.9
20:49:53, 4.18
20:49:53, -22.5
20:49:53, -11.8
20:49:53, 13.6
20:49:53, 21.3
20:49:53, 11.8
20:49:53, 8.37
20:49:53, 21.7
20:49:53, 33.9
20:49:53, 17.6
20:49:53, -26.9
20:49:53, -59.9
20:49:53, -44.8
20:49:53, 3.45
20:49:53, 32.5
20:49:53, 15
20:49:53, -17.7
20:49:53, -15.2
20:49:53, 25
20:49:53, 51.9
20:49:53, 31.6
20:49:53, -7.3
20:49:53, -17.5
20:49:53, 0.309
20:49:53, 6.55
20:49:53, -16.8
20:49:53, -41.6
20:49:53, -33.4
20:49:53, -2.37
20:49:53, 4.51
20:49:53, -30.2
20:49:53, -64.1
20:49:53, -51.4
20:49:53, -6.12
20:49:53, 17.2
20:49:53, -7.54
20:49:53, -50.7
20:49:53, -66.2
20:49:53, -42
20:49:53, -10.5
20:49:53, -10.3
20:49:53, -40.7
20:49:53, -73.3
20:49:53, -58.5
20:49:53, -23.6
20:49:53, -5.67
20:49:53, -16.9
20:49:53, -32.1
20:49:53, -20.2
20:49:53, 11.1
20:49:53, 17.9
20:49:53, -18.1
20:49:53, -55.2
20:49:53, -47.3
20:49:53, -8.76
20:49:53, 6.83
20:49:53, -21.1
20:49:53, -55.6
20:49:53, -48.6
20:49:53, -5
20:49:53, 18.1
20:49:53, -10.6
20:49:53, -47
20:49:53, -34
20:49:53, 16.3
20:49:53, 42.5
20:49:53, 16.8
20:49:53, -27
20:49:53, -37.1
20:49:53, -1.54
20:49:53, 31.7
20:49:53, 7.88
20:49:53, -54.5
20:49:53, -75.7
20:49:53, -23.4
20:49:53, 38
20:49:53, 39.7
20:49:53, 4.86
20:49:53, 6.85
20:49:53, 59.4
20:49:53, 101
20:49:53, 85.8
20:49:53, 49.1
20:49:53, 53.8
20:49:53, 108
20:49:53, 162
20:49:53, 177
20:49:53, 164
20:49:53, 158
20:49:53, 182
20:49:53, 217
20:49:53, 223
20:49:53, 197
20:49:53, 188
20:49:53, 229
20:49:53, 287
20:49:53, 308
20:49:53, 286
20:49:53, 259
20:49:53, 257
20:49:53, 272
20:49:53, 268
20:49:53, 232
20:49:53, 191
20:49:53, 189
20:49:53, 225
20:49:53, 253
20:49:53, 241
20:49:53, 202
20:49:53, 183
20:49:53, 208
20:49:53, 247
20:49:53, 247
20:49:53, 206
20:49:53, 170
20:49:53, 169
20:49:53, 178
20:49:53, 160
20:49:53, 120
20:49:53, 98.9
20:49:53, 117
20:49:53, 139
20:49:53, 119
20:49:53, 64.5
20:49:53, 37.9
20:49:53, 64.4
20:49:53, 101
20:49:53, 103
20:49:53, 79.1
20:49:53, 55.6
20:49:53, 45.6
20:49:53, 47
20:49:53, 45
20:49:53, 21.6
20:49:53, -13.8
20:49:53, -24.7
20:49:53, -0.86
20:49:53, 17.9
20:49:53, -3.84
20:49:53, -44
20:49:53, -52
20:49:53, -24.2
20:49:53, -17.6
20:49:53, -70.2
20:49:53, -134
20:49:53, -133
20:49:53, -73.3
20:49:53, -40.1
20:49:53, -82.9
20:49:53, -149
20:49:53, -156
20:49:53, -94.1
20:49:53, -33.4
20:49:53, -40
20:49:53, -102
20:49:53, -153
20:49:53, -151
20:49:53, -127
20:49:53, -122
20:49:53, -143
20:49:53, -160
20:49:53, -147
20:49:53, -113
20:49:53, -99.5
20:49:53, -126
20:49:53, -157
20:49:53, -147
20:49:53, -106
20:49:53, -82.2
20:49:53, -96.6
20:49:53, -101
20:49:53, -102
20:49:53, -81.3
20:49:53, -75
20:49:53, -109
20:49:53, -155
20:49:53, -165
20:49:53, -136
20:49:53, -114
20:49:53, -130
20:49:53, -159
20:49:53, -159
20:49:53, -124
20:49:53, -99.7
20:49:53, -124
20:49:53, -176
20:49:53, -191
20:49:53, -143
20:49:53, -86.4
20:49:53, -88
20:49:53, -147
20:49:53, -194
20:49:53, -175
20:49:53, -122
20:49:53, -112
20:49:53, -162
20:49:53, -201
20:49:53, -175
20:49:53, -119
20:49:53, -108
20:49:53, -157
20:49:53, -207
20:49:53, -208
20:49:53, -176
20:49:53, -168
20:49:53, -210
20:49:53, -253
20:49:53, -237
20:49:53, -177
20:49:53, -146
20:49:53, -174
20:49:53, -215
20:49:53, -218
20:49:53, -191
20:49:53, -181
20:49:53, -207
20:49:53, -232
20:49:53, -212
20:49:53, -162
20:49:53, -134
20:49:53, -150
20:49:53, -179
20:49:53, -180
20:49:53, -146
20:49:53, -112
20:49:53, -121
20:49:53, -173
20:49:53, -220
20:49:53, -224
20:49:53, -199
20:49:53, -183
20:49:53, -191
20:49:53, -198
20:49:53, -185
20:49:53, -159
20:49:53, -157
20:49:53, -172
20:49:53, -168
20:49:53, -126
20:49:53, -78.5
20:49:53, -74.5
20:49:53, -115
20:49:53, -144
20:49:53, -115
20:49:53, -52.4
20:49:53, -24.7
20:49:53, -56.5
20:49:53, -97.3
20:49:53, -88.1
20:49:53, -41.1
20:49:53, -21.3
20:49:53, -58.3
20:49:53, -107
20:49:53, -103
20:49:53, -40.4
20:49:53, 16
20:49:53, 11.1
20:49:53, -36.2
20:49:53, -61.1
20:49:53, -37.1
20:49:53, -3.05
20:49:53, -6.2
20:49:53, -42.8
20:49:53, -66.5
20:49:53, -48
20:49:53, -14.6
20:49:53, -17.5
20:49:53, -60.6
20:49:53, -87.7
20:49:53, -56.9
20:49:53, 1.53
20:49:53, 25.8
20:49:53, 2.1
20:49:53, -25.8
20:49:53, -18.1
20:49:53, 11.9
20:49:53, 16.8
20:49:53, -22.6
20:49:53, -70.6
20:49:53, -81.7
20:49:53, -55.2
20:49:53, -27.5
20:49:53, -19.8
20:49:53, -13.4
20:49:53, 17.5
20:49:53, 59.2
20:49:53, 66
20:49:53, 24.5
20:49:53, -14.1
20:49:53, 6.06
20:49:53, 68.3
20:49:53, 103
20:49:53, 78.4
20:49:53, 32.9
20:49:53, 25
20:49:53, 62.1
20:49:53, 96
20:49:53, 84.4
20:49:53, 39.9
20:49:53, 18.6
20:49:53, 36.5
20:49:53, 58.8
20:49:53, 51.4
20:49:53, 27.4
20:49:53, 23.8
20:49:53, 48.7
20:49:53, 71.3
20:49:53, 60.6
20:49:53, 25.5
20:49:53, 9.92
20:49:53, 40.8
20:49:53, 89.3
20:49:53, 99.4
20:49:53, 57.6
20:49:53, 17.5
20:49:53, 39.5
20:49:53, 108
20:49:53, 138
20:49:53, 87.1
20:49:53, 17.2
20:49:53, 12.8
20:49:53, 64.9
20:49:53, 93.6
20:49:53, 62.4
20:49:53, 17.6
20:49:53, 17.1
20:49:53, 55.2
20:49:53, 76
20:49:53, 50.4
20:49:53, 12.6
20:49:53, 11.5
20:49:53, 53.1
20:49:53, 104
20:49:53, 126
20:49:53, 107
20:49:53, 70.8
20:49:53, 56.2
20:49:53, 68.3
20:49:53, 69.1
20:49:53, 34.6
20:49:53, -4.52
20:49:53, -5.04
20:49:53, 28
20:49:53, 48.1
20:49:53, 32.2
20:49:53, 16.9
20:49:53, 51.7
20:49:53, 123
20:49:53, 159
20:49:53, 125
20:49:53, 78.4
20:49:53, 85.9
20:49:53, 132
20:49:53, 143
20:49:53, 89.5
20:49:53, 30.5
20:49:53, 28.9
20:49:53, 71.3
20:49:53, 86.6
20:49:53, 40
20:49:53, -19.2
20:49:53, -20.9
20:49:53, 27.3
20:49:53, 77.1
20:49:53, 84.6
20:49:53, 72.5
20:49:53, 78
20:49:53, 104
20:49:53, 120
20:49:53, 97.2
20:49:53, 51.4
20:49:53, 27.9
20:49:53, 43.5
20:49:53, 56.4
20:49:53, 22.7
20:49:53, -38.7
20:49:53, -67.4
20:49:53, -37.1
20:49:53, 14.5
20:49:53, 33.6
20:49:53, 14.7
20:49:53, 6.65
20:49:53, 47.5
20:49:53, 107
20:49:53, 119
20:49:53, 70.4
20:49:53, 19
20:49:53, 27.6
20:49:53, 84.1
20:49:53, 112
20:49:53, 64.5
20:49:53, -10.7
20:49:53, -32.3
20:49:53, 8.24
20:49:53, 39.9
20:49:53, 13.6
20:49:53, -32.6
20:49:53, -27.9
20:49:53, 37
20:49:53, 99.5
20:49:53, 109
20:49:53, 88.5
20:49:53, 95.9
20:49:53, 135
20:49:53, 157
20:49:53, 136
20:49:53, 97.4
20:49:53, 78.7
20:49:53, 82.7
20:49:53, 74.3
20:49:53, 24.3
20:49:53, -43.1
20:49:53, -73.5
20:49:53, -52.1
20:49:53, -11.2
20:49:53, 20.2
20:49:53, 35.7
20:49:53, 39
20:49:53, 39.7
20:49:53, 46.5
20:49:53, 49.3
20:49:53, 32.6
20:49:53, 7.07
20:49:53, -1.72
20:49:53, 5.84
20:49:53, 3.23
20:49:53, -19.6
20:49:53, -28.7
20:49:53, -7.95
20:49:53, 23
20:49:53, 25.7
20:49:53, -12.2
20:49:53, -55.7
20:49:53, -53.8
20:49:53, 0.383
20:49:53, 53.2
20:49:53, 49.9
20:49:53, 2.08
20:49:53, -23.2
20:49:53, 9.82
20:49:53, 56.9
20:49:53, 57.2
20:49:53, 17
20:49:53, -9.15
20:49:53, 0.0566
20:49:53, 16.3
20:49:53, 14.4
20:49:53, 3.19
20:49:53, 4.07
20:49:53, 22.2
20:49:53, 39.5
20:49:53, 33.8
20:49:53, 11.8
20:49:53, 13.4
20:49:53, 64
20:49:53, 129
20:49:53, 143
20:49:53, 84.2
20:49:53, 11.1
20:49:53, -1.07
20:49:53, 50.6
20:49:53, 94.1
20:49:53, 70.4
20:49:53, 1.27
20:49:53, -41
20:49:53, -17.7
20:49:53, 36.8
20:49:53, 63.1
20:49:53, 53.8
20:49:53, 56.4
20:49:53, 92.9
20:49:53, 115
20:49:53, 71.7
20:49:53, -8.73
20:49:53, -45
20:49:53, -9.24
20:49:53, 41.3
20:49:53, 41
20:49:53, -5.5
20:49:53, -32.5
20:49:53, 3.5
20:49:53, 57.8
20:49:53, 49.2
20:49:53, -18.4
20:49:53, -47.5
20:49:53, 18.8
20:49:53, 116
20:49:53, 144
20:49:53, 82.1
20:49:53, 2.68
20:49:54, -19.4
20:49:54, 15.3
20:49:54, 32.6
20:49:54, -5.36
20:49:54, -43.5
20:49:54, -16.6
20:49:54, 46.4
20:49:54, 62.1
20:49:54, 11.4
20:49:54, -36.9
20:49:54, -19.7
20:49:54, 41.5
20:49:54, 70.4
20:49:54, 30.9
20:49:54, -27.5
20:49:54, -32.2
20:49:54, 20
20:49:54, 61.3
20:49:54, 41.1
20:49:54, -12.9
20:49:54, -36
20:49:54, -14.6
20:49:54, -2.27
20:49:54, -38.7
20:49:54, -86.5
20:49:54, -83.5
20:49:54, -30.9
20:49:54, 16.6
20:49:54, 25
20:49:54, 6.88
20:49:54, -7.37
20:49:54, 2.76
20:49:54, 28.2
20:49:54, 34.6
20:49:54, 11.1
20:49:54, -5.05
20:49:54, 15.5
20:49:54, 43.8
20:49:54, 34.4
20:49:54, -10.8
20:49:54, -48.9
20:49:54, -44.2
20:49:54, -3.01
20:49:54, 27.8
20:49:54, 11
20:49:54, -27.9
20:49:54, -29.4
20:49:54, 19.7
20:49:54, 67.3
20:49:54, 62.7
20:49:54, 18.9
20:49:54, -4.56
20:49:54, 23.8
20:49:54, 64.4
20:49:54, 58.7
20:49:54, 10.7
20:49:54, -17.5
20:49:54, 6.85
20:49:54, 44.7
20:49:54, 42.7
20:49:54, 8
20:49:54, -3.16
20:49:54, 32.3
20:49:54, 64
20:49:54, 46.5
20:49:54, -23.3
20:49:54, -55.2
20:49:54, -16.4
20:49:54, 39.5
20:49:54, 47.9
20:49:54, 14.4
20:49:54, -5.48
20:49:54, 14.2
20:49:54, 39.9
20:49:54, 27.6
20:49:54, -19.1
20:49:54, -52.5
20:49:54, -39.4
20:49:54, 1.82
20:49:54, 27
20:49:54, 16.3
20:49:54, -8.1
20:49:54, -9.04
20:49:54, 19.2
20:49:54, 37.2
20:49:54, 12.4
20:49:54, -29
20:49:54, -35.2
20:49:54, -2.89
20:49:54, 16.6
20:49:54, -10.6
20:49:54, -52.5
20:49:54, -49.1
20:49:54, 6.24
20:49:54, 52
20:49:54, 36.8
20:49:54, -11.5
20:49:54, -24.8
20:49:54, 16
20:49:54, 63.1
20:49:54, 66.5
20:49:54, 29.8
20:49:54, 1.23
20:49:54, 16.4
20:49:54, 52.5
20:49:54, 52
20:49:54, 0.49
20:49:54, -44.5
