Time, PoorSignal, Attention, Meditation
20:57:22, 0, 27, 40
20:57:23, 0, 48, 47
20:57:24, 0, 48, 38
20:57:25, 0, 44, 48
20:57:26, 0, 56, 66
20:57:27, 0, 51, 51
20:57:28, 0, 56, 53
20:57:29, 0, 61, 51
20:57:30, 0, 53, 27
20:57:31, 0, 35, 37
20:57:32, 0, 23, 41
20:57:33, 0, 23, 47
20:57:34, 0, 21, 57
20:57:35, 0, 43, 57
20:57:36, 0, 40, 37
20:57:37, 0, 41, 43
20:57:38, 0, 40, 40
20:57:39, 0, 34, 48
20:57:40, 0, 38, 77
20:57:41, 0, 37, 56
20:57:42, 0, 41, 60
20:57:43, 0, 37, 61
20:57:44, 0, 40, 67
20:57:45, 0, 24, 66
20:57:46, 0, 21, 60
20:57:47, 0, 30, 60
20:57:48, 0, 35, 41
20:57:49, 0, 37, 48
20:57:50, 0, 40, 63
20:57:51, 0, 24, 56
20:57:52, 0, 27, 67
20:57:53, 0, 40, 66
20:57:54, 0, 44, 56
20:57:55, 0, 35, 50
20:57:56, 0, 27, 50
