Time, PoorSignal, Attention, Meditation
13:28:17, 0, 38, 41
13:28:18, 0, 43, 50
13:28:19, 0, 50, 63
13:28:20, 0, 47, 66
13:28:21, 0, 44, 60
13:28:22, 0, 34, 48
13:28:23, 0, 27, 43
13:28:24, 0, 17, 35
13:28:25, 0, 21, 43
13:28:26, 0, 41, 56
13:28:27, 0, 43, 64
13:28:28, 0, 48, 84
13:28:29, 0, 56, 67
13:28:30, 0, 51, 67
13:28:30, 0, 64, 57
13:28:31, 0, 70, 44
13:28:33, 0, 64, 37
13:28:33, 0, 67, 34
13:28:34, 0, 56, 29
13:28:35, 0, 48, 20
13:28:36, 0, 43, 34
13:28:37, 0, 41, 24
13:28:38, 0, 37, 26
13:28:39, 0, 23, 29
13:28:40, 0, 26, 35
13:28:41, 0, 11, 26
13:28:42, 0, 29, 17
13:28:43, 0, 57, 26
13:28:44, 0, 70, 27
