Time, PoorSignal, Attention, Meditation
20:29:54, 0, 67, 48
20:29:55, 0, 64, 60
20:29:56, 0, 61, 67
20:29:57, 0, 53, 75
20:29:58, 0, 54, 77
20:29:59, 0, 43, 80
20:30:00, 0, 35, 81
20:30:01, 0, 26, 70
20:30:02, 0, 26, 61
20:30:03, 0, 40, 43
20:30:04, 0, 41, 37
20:30:05, 0, 54, 40
20:30:06, 0, 67, 40
20:30:07, 0, 66, 54
20:30:08, 0, 66, 64
20:30:09, 0, 64, 67
20:30:10, 0, 66, 66
20:30:11, 0, 63, 66
20:30:12, 0, 67, 53
20:30:13, 0, 77, 44
20:30:14, 0, 67, 51
20:30:15, 0, 63, 48
20:30:16, 0, 67, 50
20:30:17, 0, 63, 50
20:30:18, 0, 53, 40
20:30:19, 0, 60, 37
20:30:20, 0, 53, 50
20:30:21, 0, 51, 57
20:30:22, 0, 54, 64
20:30:23, 0, 43, 63
