Time, PoorSignal, Attention, Meditation
17:06:32, 0, 37, 30
17:06:33, 0, 37, 37
17:06:34, 0, 37, 43
17:06:35, 0, 47, 44
17:06:36, 26, 47, 44
17:06:37, 0, 51, 41
17:06:38, 0, 50, 47
17:06:39, 0, 56, 34
17:06:40, 0, 56, 48
17:06:41, 0, 54, 57
17:06:42, 0, 54, 51
17:06:43, 0, 69, 51
17:06:44, 0, 78, 43
17:06:45, 0, 80, 29
17:06:46, 0, 91, 34
17:06:47, 0, 70, 34
17:06:48, 51, 70, 34
17:06:49, 26, 70, 34
17:06:50, 0, 57, 34
17:06:51, 0, 64, 44
17:06:52, 26, 64, 44
17:06:53, 0, 60, 41
17:06:54, 0, 69, 44
17:06:55, 0, 81, 35
17:06:56, 0, 74, 35
17:06:57, 0, 63, 41
17:06:58, 0, 50, 48
17:06:59, 0, 47, 47
17:07:00, 0, 53, 43
17:07:01, 0, 61, 41
