Time, PoorSignal, Attention, Meditation
21:16:31, 0, 38, 66
21:16:32, 0, 51, 63
21:16:33, 0, 64, 56
21:16:34, 0, 83, 48
21:16:35, 0, 96, 47
21:16:36, 0, 87, 48
21:16:37, 0, 80, 51
21:16:38, 0, 80, 44
21:16:39, 0, 61, 64
21:16:40, 0, 51, 66
21:16:41, 0, 56, 63
21:16:42, 0, 34, 70
21:16:43, 0, 43, 43
21:16:44, 0, 57, 21
21:16:45, 0, 56, 16
21:16:46, 0, 61, 20
21:16:47, 0, 63, 21
21:16:48, 0, 60, 50
21:16:49, 0, 60, 60
21:16:50, 0, 74, 48
21:16:51, 0, 78, 64
21:16:52, 0, 81, 64
21:16:53, 0, 81, 61
21:16:54, 0, 83, 63
21:16:55, 0, 77, 61
21:16:56, 0, 78, 47
21:16:57, 0, 75, 53
21:16:58, 0, 70, 66
21:16:59, 0, 78, 64
21:17:00, 0, 77, 80
