Time, PoorSignal, Attention, Meditation
20:06:35, 0, 69, 56
20:06:36, 0, 78, 75
20:06:37, 0, 80, 66
20:06:38, 0, 77, 66
20:06:39, 0, 77, 56
20:06:40, 0, 70, 57
20:06:41, 0, 66, 67
20:06:42, 0, 66, 54
20:06:43, 0, 66, 61
20:06:44, 0, 80, 44
20:06:45, 0, 66, 40
20:06:46, 0, 63, 51
20:06:47, 0, 56, 41
20:06:48, 0, 60, 51
20:06:49, 0, 54, 48
20:06:50, 0, 53, 47
20:06:51, 0, 60, 51
20:06:52, 0, 56, 54
20:06:53, 0, 61, 51
20:06:54, 0, 56, 40
20:06:55, 0, 50, 40
20:06:56, 0, 43, 35
20:06:57, 0, 44, 44
20:06:58, 0, 48, 56
20:06:59, 0, 54, 56
20:07:00, 0, 48, 50
20:07:01, 0, 51, 41
20:07:02, 0, 48, 41
20:07:03, 0, 50, 47
20:07:03, 0, 66, 57
