Time, PoorSignal, Attention, Meditation
20:38:33, 0, 56, 80
20:38:34, 0, 56, 90
20:38:35, 0, 56, 78
20:38:36, 0, 40, 83
20:38:37, 0, 37, 83
20:38:38, 0, 30, 91
20:38:39, 0, 30, 96
20:38:40, 0, 40, 100
20:38:41, 0, 38, 93
20:38:42, 0, 44, 90
20:38:43, 0, 50, 91
20:38:44, 0, 53, 91
20:38:45, 0, 48, 91
20:38:46, 0, 43, 84
20:38:47, 0, 47, 67
20:38:48, 0, 37, 66
20:38:49, 0, 37, 64
20:38:50, 0, 35, 69
20:38:51, 0, 29, 80
20:38:52, 0, 37, 57
20:38:53, 0, 48, 63
20:38:54, 0, 44, 43
20:38:55, 0, 43, 35
20:38:56, 0, 47, 41
20:38:57, 0, 44, 41
20:38:58, 0, 53, 56
20:38:59, 0, 61, 63
20:39:00, 0, 54, 70
20:39:01, 0, 43, 78
20:39:02, 0, 44, 78
