Time, PoorSignal, Attention, Meditation
12:17:32, 0, 24, 61
12:17:33, 0, 35, 53
12:17:34, 0, 34, 60
12:17:35, 0, 35, 38
12:17:36, 0, 35, 40
12:17:37, 0, 23, 43
12:17:38, 0, 16, 50
12:17:39, 0, 16, 64
12:17:40, 0, 20, 57
12:17:41, 0, 35, 56
12:17:42, 0, 47, 61
12:17:43, 0, 51, 60
12:17:44, 0, 51, 66
12:17:45, 0, 43, 69
12:17:46, 0, 53, 56
12:17:47, 0, 61, 56
12:17:48, 0, 69, 60
12:17:49, 0, 69, 60
12:17:50, 0, 63, 61
12:17:51, 0, 66, 61
12:17:52, 0, 57, 63
12:17:53, 0, 60, 69
12:17:54, 0, 61, 75
12:17:55, 0, 57, 83
12:17:56, 0, 54, 70
12:17:57, 0, 61, 69
12:17:58, 0, 54, 54
12:17:59, 0, 41, 40
12:18:00, 0, 41, 44
12:18:01, 0, 24, 37
