Time, PoorSignal, Attention, Meditation
20:19:45, 0, 67, 30
20:19:46, 0, 60, 41
20:19:47, 0, 51, 38
20:19:48, 0, 60, 53
20:19:49, 0, 70, 51
20:19:50, 0, 70, 51
20:19:51, 0, 66, 56
20:19:51, 0, 69, 57
20:19:53, 0, 70, 51
20:19:53, 0, 75, 44
20:19:54, 0, 91, 37
20:19:55, 0, 78, 27
20:19:56, 0, 53, 23
20:19:58, 0, 63, 24
20:19:58, 0, 51, 27
20:19:59, 0, 51, 40
20:20:00, 0, 60, 47
20:20:01, 0, 51, 41
20:20:02, 0, 50, 48
20:20:03, 0, 50, 48
20:20:04, 0, 38, 41
20:20:05, 0, 47, 51
20:20:06, 0, 61, 48
20:20:07, 0, 66, 44
20:20:08, 0, 69, 53
20:20:09, 0, 53, 48
20:20:10, 0, 40, 47
20:20:11, 0, 38, 34
20:20:12, 0, 48, 26
20:20:13, 0, 67, 34
20:20:14, 0, 74, 30
20:20:15, 0, 61, 38
20:20:16, 0, 48, 38
20:20:17, 0, 35, 40
20:20:18, 0, 26, 29
20:20:19, 0, 26, 24
20:20:20, 0, 37, 37
