Time, PoorSignal, Attention, Meditation
13:01:41, 0, 48, 54
13:01:42, 0, 41, 53
13:01:43, 0, 50, 51
13:01:44, 0, 44, 60
13:01:45, 0, 47, 70
13:01:46, 0, 53, 74
13:01:47, 0, 43, 70
13:01:48, 0, 38, 66
13:01:49, 0, 47, 67
13:01:50, 0, 48, 69
13:01:51, 0, 53, 74
13:01:52, 0, 51, 84
13:01:53, 0, 43, 75
13:01:54, 0, 48, 70
13:01:55, 0, 54, 64
13:01:56, 0, 74, 53
13:01:57, 0, 80, 56
13:01:58, 0, 74, 61
13:01:59, 0, 64, 57
13:02:00, 0, 64, 57
13:02:01, 0, 70, 48
13:02:02, 0, 80, 48
13:02:03, 0, 87, 47
13:02:04, 0, 84, 41
13:02:05, 0, 83, 40
13:02:06, 0, 94, 24
13:02:07, 0, 94, 30
13:02:08, 0, 97, 29
13:02:09, 0, 91, 40
13:02:10, 0, 75, 43
