Time, Value
13:01:41, 48
13:01:42, 41
13:01:43, 50
13:01:44, 44
13:01:45, 47
13:01:46, 53
13:01:47, 43
13:01:48, 38
13:01:49, 47
13:01:50, 48
13:01:51, 53
13:01:52, 51
13:01:53, 43
13:01:54, 48
13:01:55, 54
13:01:56, 74
13:01:57, 80
13:01:58, 74
13:01:59, 64
13:02:00, 64
13:02:01, 70
13:02:02, 80
13:02:03, 87
13:02:04, 84
13:02:05, 83
13:02:06, 94
13:02:07, 94
13:02:08, 97
13:02:09, 91
13:02:10, 75
