Time, PoorSignal, Attention, Meditation
18:28:08, 0, 51, 77
18:28:09, 0, 63, 64
18:28:10, 0, 63, 66
18:28:11, 0, 60, 66
18:28:12, 0, 53, 75
18:28:13, 0, 43, 81
18:28:14, 0, 30, 84
18:28:15, 0, 23, 96
18:28:16, 0, 26, 75
18:28:17, 0, 17, 81
18:28:18, 0, 30, 77
18:28:19, 0, 26, 78
18:28:20, 0, 14, 97
18:28:21, 0, 20, 94
18:28:22, 0, 8, 96
18:28:23, 0, 10, 96
18:28:24, 0, 24, 87
18:28:25, 0, 24, 88
18:28:26, 0, 34, 81
18:28:27, 0, 40, 70
18:28:28, 0, 40, 78
18:28:29, 0, 48, 63
18:28:30, 0, 40, 60
18:28:31, 0, 20, 74
18:28:32, 0, 14, 57
18:28:33, 0, 4, 69
