Time, PoorSignal, Attention, Meditation
13:49:15, 0, 60, 44
13:49:16, 0, 51, 51
13:49:17, 0, 51, 54
13:49:18, 0, 57, 66
13:49:19, 0, 64, 70
13:49:20, 0, 67, 74
13:49:21, 0, 80, 84
13:49:22, 0, 80, 88
13:49:23, 0, 84, 90
13:49:24, 0, 78, 78
13:49:25, 0, 64, 53
13:49:26, 0, 48, 37
13:49:27, 0, 29, 26
13:49:28, 0, 38, 27
13:49:29, 0, 35, 47
13:49:30, 0, 47, 26
13:49:31, 0, 56, 37
13:49:32, 0, 54, 21
13:49:33, 0, 64, 17
13:49:34, 0, 67, 43
13:49:35, 0, 61, 34
13:49:36, 0, 50, 30
13:49:37, 0, 27, 30
13:49:38, 0, 26, 26
13:49:39, 0, 26, 35
13:49:40, 0, 40, 48
13:49:41, 0, 60, 48
13:49:42, 0, 60, 56
13:49:43, 0, 69, 64
13:49:44, 0, 61, 70
13:49:45, 0, 54, 80
13:49:46, 0, 50, 70
13:49:47, 0, 53, 60
