Time, PoorSignal, Attention, Meditation
19:57:21, 0, 38, 38
19:57:22, 0, 30, 38
19:57:23, 0, 38, 38
19:57:24, 0, 43, 41
19:57:25, 0, 44, 44
19:57:26, 0, 61, 53
19:57:27, 0, 61, 48
19:57:28, 0, 80, 35
19:57:29, 0, 80, 38
19:57:30, 0, 69, 40
19:57:31, 0, 75, 34
19:57:32, 0, 63, 47
19:57:33, 0, 56, 37
19:57:34, 0, 61, 44
19:57:35, 0, 53, 60
19:57:36, 0, 60, 47
19:57:37, 0, 60, 50
19:57:38, 0, 63, 47
19:57:39, 0, 74, 35
19:57:40, 0, 74, 38
19:57:41, 0, 74, 41
19:57:42, 0, 74, 40
19:57:43, 0, 66, 37
19:57:44, 0, 64, 40
19:57:45, 0, 61, 43
19:57:46, 0, 56, 37
19:57:47, 0, 51, 40
19:57:48, 0, 60, 27
19:57:49, 0, 64, 27
19:57:50, 0, 67, 43
19:57:51, 0, 81, 40
