Time, PoorSignal, Attention, Meditation
12:32:14, 0, 34, 56
12:32:15, 0, 41, 48
12:32:16, 0, 40, 48
12:32:17, 0, 37, 37
12:32:18, 0, 21, 38
12:32:19, 0, 30, 54
12:32:20, 0, 29, 43
12:32:21, 0, 21, 54
12:32:22, 0, 29, 47
12:32:23, 0, 24, 40
12:32:24, 0, 40, 50
12:32:25, 0, 47, 50
12:32:26, 0, 50, 38
12:32:27, 0, 38, 34
12:32:28, 0, 43, 27
12:32:29, 0, 35, 24
12:32:30, 0, 47, 30
12:32:31, 0, 66, 38
12:32:32, 0, 43, 27
12:32:33, 0, 61, 37
12:32:34, 0, 44, 44
12:32:35, 0, 30, 47
12:32:36, 0, 41, 60
12:32:37, 0, 26, 56
12:32:38, 0, 30, 51
