Time, PoorSignal, Attention, Meditation
20:44:51, 26, 29, 3
20:44:52, 0, 35, 16
20:44:53, 0, 40, 13
20:44:54, 0, 34, 16
20:44:55, 0, 30, 8
20:44:56, 0, 30, 7
20:44:57, 0, 37, 20
20:44:58, 0, 40, 24
20:44:59, 0, 40, 29
20:45:00, 0, 38, 23
20:45:01, 0, 26, 27
20:45:02, 0, 23, 21
20:45:03, 0, 23, 30
20:45:04, 0, 27, 48
20:45:05, 0, 38, 43
20:45:06, 0, 34, 41
20:45:07, 0, 29, 37
20:45:08, 0, 21, 21
20:45:09, 0, 21, 29
20:45:10, 0, 16, 26
20:45:11, 0, 14, 20
20:45:12, 0, 29, 13
20:45:13, 0, 29, 1
20:45:14, 0, 47, 11
20:45:15, 0, 53, 11
20:45:16, 0, 50, 34
20:45:17, 0, 48, 24
20:45:18, 0, 41, 14
20:45:19, 0, 54, 14
20:45:20, 0, 41, 4
