Time, PoorSignal, Attention, Meditation
18:29:45, 0, 51, 74
18:29:46, 0, 47, 75
18:29:47, 0, 56, 83
18:29:48, 0, 69, 74
18:29:49, 0, 53, 70
18:29:50, 0, 43, 69
18:29:51, 0, 41, 66
18:29:52, 0, 20, 66
18:29:53, 0, 27, 67
18:29:54, 0, 35, 75
18:29:55, 0, 34, 69
18:29:56, 0, 34, 63
18:29:57, 0, 29, 61
18:29:58, 0, 21, 60
18:29:59, 0, 20, 63
18:30:00, 0, 34, 66
18:30:01, 0, 37, 63
18:30:02, 0, 43, 64
18:30:03, 0, 44, 54
18:30:04, 0, 43, 53
18:30:05, 0, 41, 53
18:30:06, 0, 37, 47
18:30:07, 0, 41, 54
18:30:08, 0, 26, 48
18:30:09, 0, 38, 50
18:30:10, 0, 43, 53
18:30:11, 0, 43, 56
18:30:12, 0, 64, 66
18:30:13, 0, 54, 78
